               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 509,           0.0095612,           0.0066328,                   0,             0.91665,             0.86306,             0.90775,             0.58923,            0.017395,            0.015283,                   0,           0.0015121,           0.0015121,           0.0015121
                 510,           0.0091431,           0.0066072,                   0,             0.91639,             0.86099,             0.90854,              0.5875,            0.017473,            0.015369,                   0,           0.0015012,           0.0015012,           0.0015012
                 511,           0.0093682,           0.0067025,                   0,             0.91645,             0.86084,              0.9077,             0.58534,            0.017353,            0.015303,                   0,           0.0014905,           0.0014905,           0.0014905
                 512,           0.0091183,           0.0065742,                   0,             0.92086,             0.86095,             0.90766,             0.58691,            0.017241,             0.01517,                   0,           0.0014798,           0.0014798,           0.0014798
                 513,            0.008982,           0.0066671,                   0,             0.93152,              0.8565,             0.90868,             0.58478,            0.017296,             0.01513,                   0,           0.0014693,           0.0014693,           0.0014693
                 514,           0.0089785,           0.0066739,                   0,             0.91744,             0.87203,             0.91126,              0.5875,            0.017332,            0.015034,                   0,           0.0014589,           0.0014589,           0.0014589
                 515,           0.0093052,           0.0065107,                   0,             0.92961,             0.85873,             0.91005,             0.58648,            0.017475,            0.015041,                   0,           0.0014486,           0.0014486,           0.0014486
                 516,           0.0091427,           0.0067316,                   0,             0.93204,             0.86096,             0.90713,             0.58272,            0.017549,            0.015117,                   0,           0.0014384,           0.0014384,           0.0014384
                 517,           0.0095169,           0.0066864,                   0,              0.9296,             0.85874,             0.90576,             0.58365,            0.017506,            0.015239,                   0,           0.0014283,           0.0014283,           0.0014283
                 518,           0.0088479,           0.0067136,                   0,             0.92701,              0.8565,             0.90586,             0.58553,            0.017458,            0.015453,                   0,           0.0014183,           0.0014183,           0.0014183
                 519,           0.0090282,           0.0063955,                   0,              0.9227,             0.85648,             0.90752,             0.58596,             0.01732,            0.015558,                   0,           0.0014084,           0.0014084,           0.0014084
                 520,           0.0092692,           0.0067142,                   0,             0.92043,              0.8565,             0.90783,             0.58597,             0.01729,            0.015634,                   0,           0.0013987,           0.0013987,           0.0013987
                 521,           0.0089451,           0.0067713,                   0,             0.91408,             0.85874,             0.90645,             0.58527,             0.01726,            0.015624,                   0,            0.001389,            0.001389,            0.001389
                 522,           0.0089652,           0.0065503,                   0,              0.9123,             0.86323,             0.90756,             0.58591,            0.017193,            0.015448,                   0,           0.0013795,           0.0013795,           0.0013795
                 523,           0.0091232,           0.0066123,                   0,             0.91667,             0.86322,             0.90765,             0.58298,            0.017341,            0.015376,                   0,           0.0013701,           0.0013701,           0.0013701
                 524,           0.0091737,           0.0066904,                   0,              0.9127,             0.86771,             0.90869,             0.58261,            0.017353,            0.015541,                   0,           0.0013608,           0.0013608,           0.0013608
                 525,           0.0092115,           0.0065932,                   0,             0.92475,              0.8542,             0.90691,             0.58696,            0.017367,            0.015562,                   0,           0.0013516,           0.0013516,           0.0013516
                 526,           0.0090338,           0.0067076,                   0,             0.92276,             0.85874,             0.90589,             0.58465,            0.017386,            0.015502,                   0,           0.0013425,           0.0013425,           0.0013425
                 527,           0.0088342,           0.0065378,                   0,             0.92337,             0.86547,              0.9064,             0.58566,             0.01749,            0.015551,                   0,           0.0013336,           0.0013336,           0.0013336
                 528,           0.0087451,           0.0066212,                   0,             0.92344,             0.86547,             0.90709,              0.5852,            0.017581,            0.015614,                   0,           0.0013247,           0.0013247,           0.0013247
                 529,           0.0089811,           0.0067102,                   0,               0.917,             0.86996,             0.90714,             0.58319,            0.017585,            0.015697,                   0,            0.001316,            0.001316,            0.001316
                 530,           0.0093968,           0.0067567,                   0,              0.9253,             0.86099,             0.90662,             0.58283,            0.017577,            0.015692,                   0,           0.0013074,           0.0013074,           0.0013074
                 531,           0.0089461,           0.0064399,                   0,             0.92526,             0.86099,             0.90663,             0.58423,             0.01747,            0.015778,                   0,           0.0012989,           0.0012989,           0.0012989
                 532,           0.0094009,           0.0065572,                   0,             0.91884,             0.86305,             0.90509,             0.58106,            0.017478,            0.015843,                   0,           0.0012905,           0.0012905,           0.0012905
                 533,           0.0093148,           0.0065796,                   0,             0.91034,             0.86547,             0.90276,             0.57691,            0.017498,            0.015776,                   0,           0.0012822,           0.0012822,           0.0012822
                 534,           0.0090373,           0.0064576,                   0,             0.91035,             0.86515,             0.90674,             0.58193,            0.017446,            0.015732,                   0,           0.0012741,           0.0012741,           0.0012741
                 535,           0.0089984,           0.0063427,                   0,             0.90637,             0.86996,             0.90699,             0.58646,            0.017356,            0.015718,                   0,            0.001266,            0.001266,            0.001266
                 536,            0.008923,           0.0066786,                   0,             0.93938,             0.83632,             0.90558,             0.58491,            0.017426,            0.015887,                   0,           0.0012581,           0.0012581,           0.0012581
                 537,           0.0088581,           0.0065294,                   0,             0.91173,             0.85874,             0.90557,             0.58622,            0.017479,              0.0159,                   0,           0.0012503,           0.0012503,           0.0012503
                 538,           0.0089414,           0.0064121,                   0,             0.91646,              0.8609,             0.90658,             0.58537,            0.017589,            0.015811,                   0,           0.0012426,           0.0012426,           0.0012426
                 539,           0.0089461,           0.0064598,                   0,             0.91434,             0.86323,             0.90619,              0.5812,            0.017683,            0.015815,                   0,            0.001235,            0.001235,            0.001235
                 540,           0.0091152,           0.0065115,                   0,              0.9227,             0.85649,             0.90773,             0.58282,            0.017648,            0.015744,                   0,           0.0012276,           0.0012276,           0.0012276
                 541,           0.0086602,           0.0064683,                   0,             0.92248,             0.85874,             0.91151,             0.58653,            0.017597,            0.015594,                   0,           0.0012202,           0.0012202,           0.0012202
                 542,           0.0091372,           0.0065079,                   0,             0.90253,             0.87196,             0.90936,             0.58437,             0.01761,            0.015592,                   0,            0.001213,            0.001213,            0.001213
                 543,           0.0087528,           0.0063831,                   0,             0.93085,             0.84515,             0.91028,              0.5856,            0.017554,            0.015606,                   0,           0.0012059,           0.0012059,           0.0012059
                 544,           0.0086286,           0.0064358,                   0,             0.91226,             0.86261,             0.91006,               0.585,            0.017443,            0.015544,                   0,           0.0011989,           0.0011989,           0.0011989
                 545,           0.0085667,            0.006395,                   0,             0.91626,             0.85864,             0.91009,             0.58781,            0.017462,            0.015563,                   0,           0.0011921,           0.0011921,           0.0011921
                 546,           0.0087785,           0.0063591,                   0,             0.91759,             0.85426,             0.91039,             0.58844,            0.017445,            0.015602,                   0,           0.0011853,           0.0011853,           0.0011853
                 547,            0.009132,           0.0065105,                   0,             0.92457,             0.85195,             0.91078,             0.58917,            0.017449,            0.015554,                   0,           0.0011787,           0.0011787,           0.0011787
                 548,           0.0087954,           0.0066405,                   0,             0.92454,             0.85202,             0.91109,             0.59036,            0.017459,            0.015574,                   0,           0.0011722,           0.0011722,           0.0011722
                 549,           0.0086802,           0.0065456,                   0,             0.90622,             0.86996,             0.90921,             0.59016,            0.017337,             0.01558,                   0,           0.0011658,           0.0011658,           0.0011658
                 550,           0.0086403,           0.0064347,                   0,             0.90864,             0.86967,             0.91061,             0.59211,            0.017264,            0.015533,                   0,           0.0011595,           0.0011595,           0.0011595
                 551,            0.008686,           0.0064008,                   0,             0.90462,              0.8722,             0.91058,               0.593,            0.017288,            0.015652,                   0,           0.0011533,           0.0011533,           0.0011533
                 552,           0.0086297,           0.0065079,                   0,             0.91036,             0.86532,             0.90831,             0.59078,            0.017313,            0.015672,                   0,           0.0011473,           0.0011473,           0.0011473
                 553,           0.0086712,           0.0064092,                   0,             0.91021,             0.86547,             0.90914,             0.58951,            0.017294,            0.015651,                   0,           0.0011414,           0.0011414,           0.0011414
                 554,           0.0087026,           0.0064122,                   0,             0.91016,              0.8632,             0.90998,             0.59124,            0.017274,            0.015652,                   0,           0.0011356,           0.0011356,           0.0011356
                 555,           0.0087318,           0.0065064,                   0,             0.91849,             0.86099,             0.90802,             0.59322,            0.017274,            0.015627,                   0,           0.0011299,           0.0011299,           0.0011299
                 556,           0.0083719,           0.0062997,                   0,             0.91858,             0.86099,             0.90933,             0.59206,            0.017317,            0.015669,                   0,           0.0011243,           0.0011243,           0.0011243
                 557,           0.0088643,           0.0063438,                   0,             0.91861,             0.86099,             0.90941,             0.59117,            0.017388,            0.015658,                   0,           0.0011189,           0.0011189,           0.0011189
                 558,           0.0088527,           0.0064737,                   0,             0.91665,             0.86308,             0.90914,             0.59091,             0.01742,            0.015628,                   0,           0.0011136,           0.0011136,           0.0011136
                 559,           0.0091138,           0.0065241,                   0,             0.91836,             0.86099,             0.90956,             0.59103,            0.017427,            0.015564,                   0,           0.0011084,           0.0011084,           0.0011084
                 560,           0.0088766,           0.0064377,                   0,             0.92041,              0.8565,             0.90951,             0.58963,            0.017529,            0.015552,                   0,           0.0011033,           0.0011033,           0.0011033
                 561,           0.0091981,           0.0066586,                   0,             0.91467,             0.86528,             0.90946,             0.58641,            0.017569,            0.015586,                   0,           0.0010983,           0.0010983,           0.0010983
                 562,           0.0089613,           0.0064713,                   0,             0.92067,             0.85873,             0.91045,             0.58955,            0.017484,             0.01556,                   0,           0.0010935,           0.0010935,           0.0010935
                 563,           0.0091285,           0.0066603,                   0,             0.92493,             0.85642,             0.90887,             0.59108,            0.017368,            0.015574,                   0,           0.0010888,           0.0010888,           0.0010888
                 564,           0.0087077,            0.006489,                   0,             0.91198,             0.86099,             0.90858,             0.58814,            0.017298,            0.015662,                   0,           0.0010842,           0.0010842,           0.0010842
                 565,           0.0085201,           0.0063265,                   0,               0.933,             0.84305,             0.90793,             0.58675,             0.01731,            0.015742,                   0,           0.0010797,           0.0010797,           0.0010797
                 566,           0.0086354,           0.0061774,                   0,             0.91625,             0.85851,             0.90846,             0.58682,            0.017367,            0.015778,                   0,           0.0010754,           0.0010754,           0.0010754
                 567,           0.0085972,           0.0065346,                   0,             0.92082,             0.86053,             0.90778,             0.58652,             0.01737,            0.015791,                   0,           0.0010711,           0.0010711,           0.0010711
                 568,           0.0089903,            0.006292,                   0,             0.91704,             0.86749,             0.90781,              0.5871,            0.017365,             0.01579,                   0,            0.001067,            0.001067,            0.001067
                 569,           0.0088094,           0.0064592,                   0,             0.91872,             0.86323,             0.90762,             0.58528,            0.017387,            0.015817,                   0,            0.001063,            0.001063,            0.001063
                 570,           0.0084758,           0.0063707,                   0,              0.9085,             0.86996,             0.90598,             0.58632,            0.017374,            0.015836,                   0,           0.0010591,           0.0010591,           0.0010591
                 571,           0.0086437,           0.0064644,                   0,             0.93098,             0.84753,              0.9071,             0.58479,            0.017347,            0.015758,                   0,           0.0010554,           0.0010554,           0.0010554
                 572,           0.0087205,           0.0064271,                   0,             0.92665,             0.84977,             0.90832,             0.58469,            0.017373,            0.015718,                   0,           0.0010518,           0.0010518,           0.0010518
                 573,           0.0089446,           0.0065559,                   0,             0.93137,               0.852,             0.90977,              0.5871,            0.017313,             0.01569,                   0,           0.0010483,           0.0010483,           0.0010483
                 574,           0.0085908,           0.0064723,                   0,             0.92927,             0.85426,             0.91099,             0.58828,            0.017319,            0.015687,                   0,           0.0010449,           0.0010449,           0.0010449
                 575,           0.0084008,           0.0064735,                   0,             0.91846,             0.85873,             0.90593,             0.58572,             0.01729,             0.01561,                   0,           0.0010416,           0.0010416,           0.0010416
                 576,           0.0089824,           0.0065215,                   0,             0.91078,             0.86976,             0.90712,             0.58779,            0.017313,            0.015546,                   0,           0.0010385,           0.0010385,           0.0010385
                 577,            0.008718,           0.0063528,                   0,             0.90654,             0.86988,             0.90457,             0.58719,             0.01729,            0.015575,                   0,           0.0010355,           0.0010355,           0.0010355
                 578,           0.0085946,           0.0063845,                   0,             0.90653,             0.86981,             0.90551,             0.58691,            0.017302,            0.015599,                   0,           0.0010326,           0.0010326,           0.0010326
                 579,           0.0085377,           0.0064452,                   0,              0.9204,             0.85874,             0.90721,             0.59011,            0.017358,            0.015576,                   0,           0.0010298,           0.0010298,           0.0010298
                 580,           0.0085437,           0.0063817,                   0,             0.91885,             0.86317,              0.9095,             0.58807,            0.017344,            0.015642,                   0,           0.0010272,           0.0010272,           0.0010272
                 581,           0.0083033,           0.0063421,                   0,             0.91865,             0.86323,             0.91091,             0.58925,            0.017375,            0.015759,                   0,           0.0010247,           0.0010247,           0.0010247
                 582,           0.0084618,           0.0064591,                   0,             0.92076,             0.86099,             0.90752,              0.5877,            0.017392,            0.015838,                   0,           0.0010222,           0.0010222,           0.0010222
                 583,           0.0084371,           0.0064161,                   0,             0.92082,             0.86099,             0.90924,             0.58949,            0.017349,            0.015798,                   0,             0.00102,             0.00102,             0.00102
                 584,           0.0087506,           0.0062211,                   0,             0.93123,             0.85202,             0.90868,             0.58965,            0.017275,            0.015791,                   0,           0.0010178,           0.0010178,           0.0010178
                 585,           0.0088213,           0.0066014,                   0,             0.92493,             0.85633,             0.90669,             0.58907,             0.01729,            0.015859,                   0,           0.0010158,           0.0010158,           0.0010158
                 586,           0.0087766,           0.0063943,                   0,             0.91231,              0.8631,              0.9067,             0.58524,            0.017372,            0.015961,                   0,           0.0010139,           0.0010139,           0.0010139
                 587,           0.0082586,           0.0063849,                   0,             0.91666,             0.86311,             0.90701,             0.58685,            0.017333,            0.015962,                   0,           0.0010121,           0.0010121,           0.0010121
                 588,           0.0086346,            0.006225,                   0,             0.92478,              0.8565,             0.90585,             0.58567,            0.017335,            0.015947,                   0,           0.0010104,           0.0010104,           0.0010104
                 589,           0.0085231,           0.0063702,                   0,             0.91056,             0.86742,             0.90476,             0.58431,            0.017338,            0.016039,                   0,           0.0010089,           0.0010089,           0.0010089
                 590,           0.0086597,           0.0061906,                   0,             0.92067,             0.85874,             0.90523,             0.58402,            0.017363,             0.01609,                   0,           0.0010075,           0.0010075,           0.0010075
                 591,           0.0088458,           0.0063157,                   0,             0.91023,             0.86996,             0.90511,             0.58632,            0.017309,            0.016091,                   0,           0.0010062,           0.0010062,           0.0010062
                 592,           0.0087513,            0.006323,                   0,             0.92307,             0.86089,             0.90448,             0.58857,            0.017252,            0.016006,                   0,            0.001005,            0.001005,            0.001005
                 593,           0.0085313,           0.0063287,                   0,             0.93152,             0.85403,             0.90563,             0.58967,             0.01727,            0.015984,                   0,           0.0010039,           0.0010039,           0.0010039
                 594,           0.0086301,           0.0063315,                   0,             0.91706,             0.86768,             0.90581,             0.58636,             0.01731,            0.016029,                   0,            0.001003,            0.001003,            0.001003
                 595,            0.008661,           0.0063312,                   0,             0.92735,             0.85861,             0.90639,             0.58556,            0.017338,            0.016011,                   0,           0.0010022,           0.0010022,           0.0010022
                 596,           0.0084147,           0.0062724,                   0,             0.92943,              0.8565,              0.9084,             0.58672,             0.01734,            0.015979,                   0,           0.0010015,           0.0010015,           0.0010015
                 597,           0.0086323,           0.0061645,                   0,             0.93171,             0.85649,             0.90743,             0.58419,            0.017399,            0.015959,                   0,            0.001001,            0.001001,            0.001001
                 598,           0.0084294,           0.0064326,                   0,             0.93612,             0.85423,             0.90867,             0.58379,             0.01741,            0.015909,                   0,           0.0010006,           0.0010006,           0.0010006
                 599,           0.0087942,           0.0063975,                   0,             0.93627,             0.85643,              0.9092,             0.58397,            0.017365,             0.01587,                   0,           0.0010002,           0.0010002,           0.0010002
